81.12532 73.3854 78.06995 84.09706 80.172
79.15704 82.11337 78.51079 78.52317 79.52167
78.13686 76.47163 78.92202 82.47822 83.02801
85.12015 77.81635 74.50871 80.83741 77.88185
80.65798 81.73351 87.15854 82.60189 85.39493
77.78952 81.81036 78.92552 79.04803 80.23803
85.70694 86.07152 82.97011 79.79488 78.85725
85.05549 75.38608 74.1405 74.22347 80.21104
79.61127 78.93846 77.16332 81.97813 77.41834
70.10478 75.0074 73.59678 82.02692 78.18032
80.04502 76.76207 74.79259 73.45102 76.31213
73.88156 59.25557 74.23488 86.2677 77.10689
73.16271 72.3832 75.73975 76.27104 82.01962
76.33537 74.54861 70.74346 79.96792 81.2048
74.55994 70.75625 71.63133 82.81019 83.68188
72.13749 68.1691 81.03473 78.43536 74.57141
75.42622 74.49874 86.8612 82.20032 75.45959
74.48307 83.4589 82.20066 78.49977 74.22313
72.97255 83.0402 72.74536 76.21165 84.95438
78.70883 74.4597 75.46402 80.76915 77.81172
78.75325 75.25894 76.35508 75.91196 75.87219
73.80295 78.30829 73.30683 71.2603 72.06405
65.254 71.0498 62.2845 72.50458 72.20352
73.44636 74.18039 78.59907 77.96539 60.0946
49.99805 68.49567 74.2701 68.46753 70.12377
69.65866 69.66597 76.16906 73.1247 76.42712
72.49509 74.72062 72.1252 69.81055 74.4993
84.47965 75.58016 72.04539 70.86238 58.71577
51.02187 53.47549 63.54851 72.42055 50.40607
46.47779 62.25273 71.64819 69.42493 75.36083
78.04482 77.24506 71.99086 76.24469 72.47171
77.33256 80.78906 84.04475 77.16064 78.13085
76.41938 72.69111 76.85559 73.36984 68.33497
69.11659 73.73954 75.5645 78.8738 85.15058
88.95646 83.51471 79.52072 83.75018 76.83262
68.95497 66.23193 69.75321 75.11416 80.02679
80.16358 74.23901 76.81148 69.27253 73.69396
74.95096 75.46901 80.79132 73.64749 70.85195
81.42717 84.99255 78.61626 81.35591 82.07007
91.28368 85.50709 80.65555 83.73363 79.83954
84.85509 73.41863 71.70329 67.77104 68.72345
84.10019 86.31371 77.9934 55.27165 52.40942
82.02764 79.81418 81.06876 83.20716 80.0936
80.63129 83.44988 80.14876 79.37006 84.30434
85.07582 86.96228 80.48399 80.82608 76.78224
76.88036 75.37847 77.97697 71.10633 69.48036
73.41227 81.50348 74.34632 75.3429 70.20393
71.0635 76.9195 79.92248 90.92475 81.74149
86.7662 91.60865 87.81075 80.15729 83.1324
82.58912 81.66078 81.05982 83.98882 81.22258
80.95655 81.38497 81.50476 84.85905 90.23263
87.06823 84.00558 82.46637 92.93872 88.84201
82.17554 83.41319 81.84294 87.2026 86.29665
81.57639 87.40988 82.30486 89.07273 87.51187
91.06955 87.64468 87.60674 80.15914 81.90306
93.30577 87.38452 85.89127 83.02177 81.80826
84.35801 89.10089 83.78138 84.34058 82.96035
84.37798 87.38241 82.39808 80.20734 81.28405
76.88006 80.94253 80.44353 77.90541 86.4312
92.76988 85.17739 76.39026 79.86033 81.02827
82.49959 87.73288 81.2095 83.31849 87.48606
84.19573 79.97267 83.26226 79.54057 85.27204
86.80602 84.87139 86.51982 83.16527 83.01621
90.13445 88.63861 86.6615 83.74502 89.1764
91.57948 82.02378 82.13253 79.9345 77.86121
86.23558 86.83611 82.24756 83.04346 80.72083
83.84764 79.09284 81.28783 78.62068 81.79412
81.14387 83.4596 80.40586 80.15852 84.60364
84.9263 85.47002 72.08926 72.80299 80.65609
86.80314 89.58612 80.81417 78.7121 85.58542
90.57238 85.89277 84.97725 75.82706 75.40488
77.32563 92.2752 84.68524 83.75595 76.53909
76.2377 82.54996 80.67353 79.33659 79.65941
80.00342 79.48442 74.86682 80.30896 81.61944
81.67662 81.26994 82.20876 82.645 75.51791
75.54158 76.66249 63.7158 63.92882 64.23255
71.30776 69.61061 67.63522 82.02079 86.31849
83.2969 74.94025 72.51525 83.92904 76.36765
82.67409 86.73663 84.28026 69.16516 86.65861
88.94267 85.42871 85.22892 78.81986 72.5328
75.33486 79.69593 81.79475 77.27171 82.01605
84.41418 80.68117 79.51342 75.32468 73.70264
74.51269 65.95511 69.01548 76.44398 71.32184
77.22534 80.72213 75.16048 87.30967 85.17531
76.83929 72.76614 81.60087 79.48623 85.81368
82.70607 84.3225 82.27072 75.97846 77.1642
76.801 80.21197 75.83001 68.30304 78.94788
71.41238 75.34353 79.47575 80.34885 75.66401
73.06615 77.74262 78.08955 77.47025 78.27973
78.07511 75.79245 63.7004 65.43214 68.22493
75.942 80.92309 78.73373 79.00755 73.83455
71.25776 74.98614 72.26305 86.06383 77.52751
69.29264 72.84665 82.99305 78.3421 80.91426
78.36699 74.8419 79.40359 77.08489 74.99027
77.51281 77.75202 78.10326 81.83255 79.96439
76.85865 78.74021 76.2414 72.99625 79.27077
81.94366 83.48594 78.63997 73.7442 77.916
78.5875 79.10563 64.84608 63.19232 64.5393
79.65289 81.9841 72.77127 63.27016 63.06798
69.64797 73.67618 71.50434 74.7561 76.67385
76.82348 75.77746 77.24926 84.64113 89.86799
82.85035 69.10644 68.02875 77.44942 80.64336
80.86871 73.46785 88.36375 81.24751 77.19305
76.874 81.3923 84.04981 89.02986 76.34312
79.9633 84.61443 83.86863 84.88356 83.65734
79.69938 72.26006 74.45896 76.07437 80.54971
82.25721 78.81695 70.2835 71.39943 72.96878
72.01542 74.69086 73.06559 75.35309 79.44974
78.35003 80.26759 74.46382 73.44474 82.90665
87.35949 83.38981 84.41074 84.14047 87.91004
88.42927 93.27489 92.77462 93.2678 93.81592
89.50838 87.64473 84.96824 92.06025 91.73186
90.81437 87.35274 90.45182 83.79387 83.75218
83.17303 82.93536 89.81084 86.32131 89.02858
87.93885 86.78061 89.31408 85.18683 87.51025
86.51326 88.36674 89.57375 91.11007 91.54496
92.49247 89.91262 89.34204 91.41137 90.982
88.86256 84.31787 79.77969 84.61217 85.28603
84.84933 86.46134 86.31871 89.58723 90.58564
88.90658 85.99619 80.70261 80.49349 70.24029
65.40363 82.15602 85.78902 79.92054 84.30711
85.92862 88.40491 86.77727 88.21732 86.56179
87.07138 88.22816 86.76362 83.54084 88.57877
91.88535 89.79954 89.8204 92.37647 90.91651
90.30804 89.83719 89.5032 90.69486 86.77832
88.82604 92.96499 86.27261 84.22917 76.86157
79.51569 83.74491 84.72908 88.84027 88.6492
89.01693 86.4626 89.6965 87.65446 89.79748
88.01955 91.04625 85.93159 84.71866 88.69146
90.61056 90.34106 88.46927 89.43804 88.27146
89.86327 91.16867 88.96411 88.38138 87.13545
88.0107 86.30198 90.59872 89.817 87.94161
91.14394 90.74052 91.05301 88.90923 90.61784
91.77567 90.16128 90.32133 93.0295 92.45052
90.57688 88.06923 84.9542 88.22204 92.14182
90.65996 85.07906 88.04489 89.00581 88.97629
91.553 90.45082 93.02476 91.11272 88.80325
87.09556 88.94015 87.21193 83.18633 84.33483
89.97322 88.14955 88.34473 86.37795 88.14437
88.04854 89.47439 90.6418 87.54421 89.54851
87.8133 85.83082 82.62143 87.16964 91.99116
90.51244 90.35997 92.7414 89.83603 88.04684
88.87494 84.83598 89.07467 90.58178 86.34942
85.334 89.65755 92.67734 89.4753 89.37302
91.53253 91.1842 88.197 92.05958 94.15544
91.43294 91.53175 86.88709 93.01463 90.30868
86.46303 81.74281 87.41548 81.06403 90.78638
92.0467 90.0482 87.56614 88.59733 87.06356
91.09178 87.83594 92.80682 79.73141 80.73547
87.65235 89.90383 77.05015 92.86816 84.99112
84.38255 88.61346 94.14929 94.64802 85.35144
91.00956 87.78161 93.36302 92.95082 91.4135
91.53273 93.23432 85.74336 86.59124 87.8481
86.73098 90.25607 82.04699 80.4729 88.12634
89.12977 85.4916 88.9038 86.0489 84.5566
92.42329 93.38987 87.01031 87.64167 78.61522
85.98933 90.76235 84.38606 79.00942 81.45113
89.59761 85.75981 84.92516 83.2355 93.22748
93.9171 92.37808 91.70737 93.9838 89.56552
82.02165 83.59443 87.36264 90.5161 88.72009
81.9777 82.69318 73.76434 76.31739 66.38762
64.91076 60.88828 72.95934 83.34837 85.48313
86.61801 86.30501 89.74178 85.93995 85.60199
89.48257 87.03964 87.41465 89.73768 87.43948
87.04187 80.47466 84.73763 82.495 84.41282
89.25507 92.44288 87.55625 89.0797 88.64077
86.25276 86.37588 90.97179 90.56725 89.3349
90.25957 89.14543 90.15445 88.83073 90.37581
92.81838 88.91491 87.4556 87.2091 88.65637
81.28866 84.76522 86.8837 83.57984 86.083
84.17405 90.10065 85.1167 80.56958 75.9433
74.49273 65.30541 62.56302 80.99696 87.86358
93.19757 85.61881 90.20093 89.70375 85.12669
90.11595 87.67879 88.23531 88.69725 87.8111
89.87753 84.26432 82.44807 81.89893 82.20889
87.69003 87.05512 85.80331 88.15699 87.27416
81.28753 84.235 84.22151 88.05234 91.82359
88.48617 75.23589 81.69614 87.26582 83.04523
85.33268 87.51429 89.10135 90.00984 84.75862
83.04429 86.22454 86.35425 89.91477 89.41463
86.54142 89.29098 91.3384 90.4578 91.19473
88.64073 90.77449 91.30278 89.41883 94.04964
90.98179 88.54386 89.42459 87.54718 86.36032
84.85101 84.8556 87.83057 77.22531 82.04109
85.6749 83.14784 87.87299 82.77882 80.50939
84.11664 89.80659 88.69511 82.40872 84.00437
80.29206 84.94914 85.36461 85.41492 89.49448
88.28275 85.49792 78.52578 77.67291 82.00403
76.8191 72.71959 67.99984 85.19692 84.78426
84.09279 87.45022 80.7451 89.60488 86.59966
83.49717 90.58555 90.93682 92.85794 94.1528
91.71303 92.33079 92.66949 85.75354 85.34387
91.92951 90.24455 91.64181 89.19126 88.27778
88.06688 87.55385 90.73377 88.07538 91.8345
88.33089 90.32067 84.21468 90.02373 92.79125
91.24379 88.20873 92.17477 89.22819 90.63275
84.24293 89.52994 87.40263 88.81655 83.30711
87.88702 88.07746 92.32527 87.11093 89.61618
88.64432 89.6149 90.17531 91.23538 92.38255
92.38884 90.93962 90.14824 87.09194 84.63698
91.88938 90.81432 88.13537 87.74678 87.73973
88.67314 88.60421 85.70583 91.44772 86.19339
88.04582 86.53383 86.90674 88.20278 88.0223
87.49148 86.03032 82.57985 88.90369 86.9286
84.65642 89.45422 92.18949 90.11358 90.59695
87.10074 87.70138 89.48899 92.33209 87.973
85.29629 85.22429 86.21014 92.25319 87.60694
87.60208 85.00194 85.86054 85.62385 85.44478
87.72047 87.54213 89.25815 89.98401 89.45129
86.94203 87.68616 88.76004 88.61547 89.63031
89.01442 90.88879 90.58 87.07521 84.31807
90.02768 83.74287 89.98185 86.54343 92.03587
91.24288 86.74872 84.30056 89.03634 90.80204
87.05487 86.96732 89.8429 90.75211 89.5969
88.18651 86.40798 86.14361 86.17038 88.29637
81.62569 89.16765 89.05468 92.62644 92.2452
88.4509 88.31023 93.26012 89.65961 92.50713
91.97891 94.03795 92.68517 93.12704 92.2137
90.57701 89.45647 89.42867 90.81154 92.73927
90.25736 83.12541 85.25957 92.06647 87.01147
85.8812 87.3901 88.60761 88.50998 89.13272
83.25383 89.54091 88.50173 88.34863 87.13821
89.32832 84.6896 84.81483 89.50846 89.32088
91.65678 91.51646 91.27772 88.56167 86.70213
88.26656 89.46479 90.2447 89.23016 92.4192
93.78618 93.58244 92.49796 85.78177 85.46433
91.98681 87.50299 84.55113 84.89538 89.75424
89.44297 88.79053 86.31442 92.67961 87.70712
75.53474 80.22214 83.83841 89.09499 86.59043
89.01432 89.94985 86.26804 81.55267 88.92628
82.6432 73.21917 82.19203 91.32475 84.64514
82.93999 82.87417 89.77496 87.89797 90.77246
87.16499 87.60543 83.12635 89.41663 86.76856
81.71025 78.95504 82.82079 88.30157 88.68844
79.753 77.69118 87.19486 84.34245 84.19227
82.98425 83.52965 91.25864 92.85335 87.41105
85.7472 88.94468 91.68277 91.40668 86.37551
86.09897 90.25423 84.60568 84.89138 83.24395
85.47325 87.65621 88.31921 89.35792 85.90722
83.29948 84.97006 88.4495 88.65559 88.44428
83.4669 85.1376 84.77078 85.10581 80.63858
80.38774 86.59035 77.41785 85.98438 83.80976
86.51157 83.53953 85.99235 79.59742 69.62974
57.08124 82.95564 85.48396 84.09057 82.27171
79.58365 80.01819 87.91887 86.1684 89.03058
86.59782 87.60516 84.87303 85.9681 85.39776
91.33716 84.50858 82.1138 74.73421 59.81722
50.53947 63.3237 77.67948 79.3688 52.32682
48.82229 72.77377 84.35938 85.15509 89.7748
89.17665 87.32044 85.01653 88.55047 90.06412
87.42884 87.75217 88.70117 85.7538 83.82749
82.41903 84.3351 82.16352 81.42631 77.20469
81.39886 86.58421 83.31081 83.43156 88.29481
91.09399 86.33546 85.6938 87.0565 84.86941
77.91462 72.50189 78.85837 86.10905 86.32389
88.467 84.28145 89.6461 79.10393 86.28762
86.0477 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 86.25549 86.25549 86.25549
86.25549 86.25549 NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA 85.7148
85.06032 88.30411 81.79024 81.25288 82.92565
86.41623 83.62102 81.41042 81.20944 83.2125
97.19732 88.74205 84.30517 93.47828 83.39587
88.60033 87.41695 94.81368 92.58441 83.7893
90.58098 87.30965 89.49996 85.86378 85.73753
94.95102 88.51466 92.7384 87.63339 91.45576
91.85414 94.59525 91.33683 89.69172 84.03048
95.83966 95.35945 88.87165 89.87006 88.12462
92.27614 88.79125 85.68862 80.50117 88.31978
87.97713 88.02503 91.95685 94.0194 89.40272
82.36619 84.32014 90.73459 92.93325 86.81922
94.69792 84.62697 89.55091 92.06421 95.38752
84.7142 86.2705 86.09708 89.18306 90.96291
89.08706 96.46278 94.25653 89.07608 90.8658
88.99251 87.84749 83.09867 88.55361 87.74342
89.9656 90.11958 82.28759 85.66172 87.48768
87.46299 92.25091 92.98758 91.90311 89.34452
96.01986 92.57473 91.69116 93.73446 83.23593
84.73784 87.11176 86.58878 90.24007 87.61928
91.71867 98.28663 91.26182 86.68129 89.91104
91.72534 91.65476 89.43323 92.07333 91.77065
84.30764 88.09212 93.22514 90.31578 92.15103
89.97853 90.96453 89.71542 86.34038 91.76879
89.87644 85.75444 87.94464 89.11064 90.51044
88.56834 87.04277 91.92068 91.14009 88.49159
87.44646 92.10038 94.48818 87.36317 90.80055
85.88369 96.57496 88.78244 90.83223 91.54759
92.32317 95.58919 90.88942 89.57232 96.09185
90.46139 96.12101 94.20034 93.15825 91.64448
91.33853 89.18636 89.76139 90.2052 90.01291
92.79122 88.79748 91.1683 92.81291 88.24135
89.0133 93.44933 94.91117 88.64704 89.6874
92.65071 84.44973 91.2497 95.30716 91.98098
93.88755 90.99371 91.39769 93.90314 92.64825
91.30176 85.26211 87.16116 89.82743 94.58157
95.78611 93.115 91.80048 96.18234 86.11399
95.0827 88.55206 84.06838 92.21197 86.18031
93.81837 94.86978 91.60775 89.39766 90.76379
82.66989 83.26903 84.88245 82.05043 96.47076
90.36634 86.82426 97.05691 92.47027 96.10406
92.62582 92.73643 95.72202 88.52806 90.57505
89.09573 82.19819 88.84298 95.02037 94.47445
96.65535 92.79275 89.48028 94.99958 90.8512
92.51639 91.36239 94.7498 96.57753 91.39061
92.676 96.90702 92.69783 88.65403 87.76516
88.52146 93.89513 94.32266 93.50007 96.92892
95.2403 94.76556 92.18408 91.95762 86.12973
96.04086 93.62392 91.21491 90.12827 89.53462
92.02026 93.39127 84.3819 94.08924 90.73867
91.25758 86.245 92.72007 88.57204 89.70796
94.288 87.55225 97.25264 92.25562 86.59441
89.60985 91.18081 93.60119 80.9244 93.2435
96.67213 87.491 96.28648 89.59786 80.70218
82.61664 87.99584 87.9603 83.99407 78.56824
88.05998 82.33366 89.00095 86.71984 87.16491
95.1366 86.90587 96.44 90.68472 86.20604
89.45275 89.67325 96.20802 96.49709 89.85112
91.65041 83.33498 84.25279 95.25889 94.68269
91.92943 91.40432 87.22383 92.24204 92.27861
93.70151 96.37396 98.45942 93.26222 94.50923
96.09667 94.02353 81.49166 98.27769 92.51889
90.55967 87.77825 89.01493 93.28739 92.43116
93.39125 87.63247 95.79242 94.33622 94.9981
92.65424 84.20159 93.09874 85.43852 93.76715
94.76409 93.71474 85.56995 87.1088 90.38817
87.04452 86.30338 98.00815 91.31289 94.64782
94.41178 93.37496 91.52093 87.81281 94.37325
95.55708 94.16974 91.68336 94.95107 87.40296
93.10757 95.10764 87.55284 91.74387 89.52345
92.74953 83.89757 94.70521 88.40751 94.90454
94.38153 88.05389 89.91988 83.82073 93.95168
88.94898 97.78025 90.1644 94.4128 91.22163
89.98367 96.50948 90.7981 88.51308 87.61613
90.43922 86.25724 86.44909 86.42049 87.20017
93.10948 90.57528 NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
NA NA NA NA NA
93.31526 90.11566 90.53017 89.14038 90.08573
84.84225 84.75238 87.6174 89.7885 88.0528
93.68638 94.83637 89.80251 82.23471 90.27683
82.23908 90.73996 82.60297 82.14259 81.56198
69.40155 83.96248 81.16053 88.55301 89.81561
85.12899 77.74021 87.15162 90.17711 92.89649
82.88443 86.37772 85.40071 88.88669 81.83922
87.53172 88.29891 86.49444 95.55988 87.80147
84.92512 88.82696 90.6885 97.85842 90.38129
91.16378 94.66164 87.87097 93.21515 95.7984
96.62135 90.62029 91.05268 90.82985 80.90725
95.44397 95.26694 88.05982 95.41665 86.36511
97.56216 88.85341 86.99769 92.87968 94.02475
89.70045 90.06601 93.84988 90.52007 88.64826
90.34852 94.08607 91.20645 86.41459 87.58584
84.82622 83.73421 81.71005 92.90499 90.40908
90.55061 78.68642 91.13644 92.51786 90.24058
81.62695 82.06357 89.2295 92.55398 87.79795
89.51813 87.58441 77.90606 87.13608 95.6485
88.05698 81.294 89.78055 90.36028 79.56873
88.80655 92.94782 82.16145 89.30863 91.65483
91.72036 88.24451 84.42997 84.99559 94.74267
94.60169 88.27262 96.58543 92.25947 91.53358
91.96038 83.13168 93.75535 92.67438 90.00936
84.60879 89.5404 95.9531 90.73097 93.43241
93.6238 90.73458 87.77004 92.25452 94.73769
92.80874 87.12647 91.53537 89.72266 92.83924
93.09022 90.43172 91.03291 86.38914 82.82159
89.51768 95.40643 92.84739 90.12515 92.61056
91.21483 89.92156 81.64566 81.74656 88.69846
84.14505 89.63565 86.75337 87.00763 86.50192
86.7538 86.40099 87.14906 83.27779 86.4172
76.96915 90.33246 92.36102 80.55339 88.13245
74.03324 87.85259 79.90618 85.42286 96.67333
87.78298 84.50239 90.52876 89.27864 81.50036
83.54218 86.89822 93.04862 95.26969 84.73132
70.28216 73.26568 89.76633 83.24568 82.54934
73.74177 77.12207 82.97353 88.60288 87.21256
80.75354 81.05523 77.87733 75.51202 93.92288
